web_scraper_order,web_scraper_start_url,containers_url2,types_chaussures,prix,adresse,image_lien
"1766756845-693","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/asic-nyc-5685344","Asic NYC","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5685344_uploaded_image1_1766430679.jpg""); width: 424px;"
"1766756847-694","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/asic-nyc-5685346","Asic NYC","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5685346_uploaded_image1_1766430764.jpg""); width: 424px;"
"1766756850-695","https://sn.coinafrique.com/categorie/chaussures-homme?page=2","https://sn.coinafrique.com/annonce/chaussures-homme/lacoste-gripshot-5683928","Lacoste Gripshot","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5683928_uploaded_image1_1766347979.jpg""); width: 424px;"
"1766756856-696","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/nike-air-force-1-5683935","Nike Air force 1","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5683935_uploaded_image1_1766348133.jpg""); width: 424px;"
"1766756858-697","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/vans-5683921","Vans","20 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5683921_uploaded_image1_1766347767.jpg""); width: 424px;"
"1766756861-698","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/lacoste-gripshot-5683925","Lacoste Gripshot","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5683925_uploaded_image1_1766347889.jpg""); width: 424px;"
"1766756865-699","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/louis-vuitton-5677901","Louis vuitton","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5677901_uploaded_image1_1766005049.jpg""); width: 424px;"
"1766756867-700","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/louis-vuitton-5677903","Louis vuitton","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5677903_uploaded_image1_1766005102.jpg""); width: 424px;"
"1766756869-701","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/louis-vuitton-5677899","Louis vuitton","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5677899_uploaded_image1_1766005001.jpg""); width: 424px;"
"1766756873-702","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/air-max-95-5677895","Air Max 95","22 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5677895_uploaded_image1_1766004947.jpg""); width: 424px;"
"1766756875-703","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/air-max-95-5677885","Air Max 95","22 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5677885_uploaded_image1_1766004784.jpg""); width: 424px;"
"1766756878-704","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/air-max-95-5677887","Air Max 95","22 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5677887_uploaded_image1_1766004839.jpg""); width: 424px;"
"1766756880-705","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/air-max-95-5677883","Air Max 95","22 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5677883_uploaded_image1_1766004732.jpg""); width: 424px;"
"1766756883-706","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-vomero-5-grey-5670080","Baskets Vomero 5 Grey","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5670080_uploaded_image1_1765572066.jpg""); width: 484px;"
"1766756885-707","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-vomero-5-grey-5670091","Baskets Vomero 5 grey","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5670091_uploaded_image1_1765572375.jpg""); width: 484px;"
"1766756904-708","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-one-low-5670087","Baskets Air Force one low","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5670087_uploaded_image5_1765572282.jpeg""); width: 484px;"
"1766756907-709","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/chaussures-nike-shox-r4-5670082","Chaussures Nike shox R4","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5670082_uploaded_image1_1765572126.jpg""); width: 484px;"
"1766756909-710","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-shox-5670096","Baskets Nike shox","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5670096_uploaded_image1_1765572588.jpg""); width: 424px;"
"1766756912-711","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-one-5670093","Baskets Air force one","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5670093_uploaded_image1_1765572493.jpg""); width: 424px;"
"1766756914-712","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/asic-kayono-5656438","Asic kayono","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656438_uploaded_image1_1764880204.jpg""); width: 424px;"
"1766756919-713","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-new-balance-740-5656445","Baskets New Balance 740","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656445_uploaded_image1_1764880538.jpg""); width: 484px;"
"1766756921-714","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-max-95-5656457","Baskets Air Max 95","20 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656457_uploaded_image1_1764881079.jpg""); width: 424px;"
"1766756924-715","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-saucony-5656454","Baskets Saucony","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656454_uploaded_image1_1764880975.jpg""); width: 484px;"
"1766756926-716","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-louis-vuitton-5656449","Baskets Louis Vuitton","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656449_uploaded_image1_1764880744.jpg""); width: 424px;"
"1766756929-717","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/sandale-dior-alpha-5656452","Sandale Dior alpha","17 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656452_uploaded_image1_1764880848.jpg""); width: 484px;"
"1766756931-718","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-asic-1130-5656446","Baskets Asic 1130","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656446_uploaded_image1_1764880658.jpg""); width: 424px;"
"1766756934-719","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-timberland-5656479","Baskets Timberland","30 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656479_uploaded_image1_1764881761.jpg""); width: 424px;"
"1766756936-720","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/nike-air-max-95-5666571","Nike Air Max 95","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5666571_uploaded_image1_1765401673.jpg""); width: 484px;"
"1766756939-721","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-4-retro-5656461","Baskets Jordan 4 rétro","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656461_uploaded_image1_1764881200.jpg""); width: 424px;"
"1766756941-722","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/dior-b22-5666583","Dior b22","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5666583_uploaded_image1_1765401903.jpg""); width: 424px;"
"1766756944-723","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/dior-b22-5666582","Dior b22","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5666582_uploaded_image1_1765401850.jpg""); width: 424px;"
"1766756946-724","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/dior-b22-5666578","Dior b22","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5666578_uploaded_image1_1765401789.jpg""); width: 424px;"
"1766756949-725","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/nike-air-max-95-5666574","Nike Air Max 95","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5666574_uploaded_image1_1765401723.jpg""); width: 484px;"
"1766756951-726","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-tn-5656485","Baskets Nike TN","17 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656485_uploaded_image1_1764881869.jpg""); width: 424px;"
"1766756954-727","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-5656488","Baskets Air force 1","13 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656488_uploaded_image1_1764881966.jpg""); width: 424px;"
"1766756956-728","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-fuel-cell-5656501","New Balance Fuel cell","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656501_uploaded_image1_1764882356.jpg""); width: 484px;"
"1766756959-729","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-nike-p6000-5656495","Baskets Nike P6000","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656495_uploaded_image1_1764882253.jpg""); width: 484px;"
"1766756961-730","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-5656505","Baskets Air force 1","19 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656505_uploaded_image1_1764882446.jpg""); width: 424px;"
"1766756964-731","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/timberland-boots-5670171","Timberland boots","30 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5670171_uploaded_image1_1765575893.jpg""); width: 424px;"
"1766756966-732","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-3-retro-5658114","Baskets Jordan 3 rétro","20 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5658114_uploaded_image1_1764969274.jpg""); width: 484px;"
"1766756968-733","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-3-5656508","Baskets Jordan 3","20 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656508_uploaded_image1_1764882568.jpg""); width: 424px;"
"1766756971-734","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/new-balance-5656513","New Balance","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656513_uploaded_image1_1764882662.jpg""); width: 424px;"
"1766756974-735","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-air-force-1-montante-5656516","Baskets Air force 1 montante","17 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656516_uploaded_image1_1764882787.jpg""); width: 424px;"
"1766756977-736","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-timberland-boots-5670176","Baskets Timberland boots","30 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5670176_uploaded_image1_1765576010.jpg""); width: 484px;"
"1766756979-737","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-louis-vuitton-5656538","Baskets Louis vuitton","22 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656538_uploaded_image1_1764883544.jpg""); width: 424px;"
"1766756983-738","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/dior-cd-5656533","Dior cd","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656533_uploaded_image1_1764883235.jpg""); width: 484px;"
"1766756985-739","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/baskets-jordan-1-5656536","Baskets Jordan 1","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656536_uploaded_image1_1764883328.jpg""); width: 424px;"
"1766756989-740","https://sn.coinafrique.com/categorie/chaussures-homme?page=1","https://sn.coinafrique.com/annonce/chaussures-homme/asic-gel-nyc-5656524","Asic Gel Nyc","25 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5656524_uploaded_image1_1764883061.jpg""); width: 424px;"
