types_habits,prix,adresse,image_lien
Ensemble  enfant,6000,"HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3487929_uploaded_image1_1639736157.jpg""); width: 592px;"
Collants enfant - 0 à 24 mois,2000,"Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3488219_uploaded_image1_1639747204.jpg""); width: 478px;"
Ensembles enfant,4000,"HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3490179_uploaded_image2_1639899300.jpeg""); width: 621px;"
Vêtement friperie bébé,20000,"Patte d'oie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3491052_uploaded_image1_1639984599.jpg""); width: 618px;"
Vêtements garçon 0-24 mois,2500,"Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3491173_uploaded_image1_1639994016.jpg""); width: 527px;"
Vêtements enfant,1000,"Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3491313_uploaded_image1_1639999946.jpg""); width: 527px;"
Collant enfant,2000,"Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3492922_uploaded_image1_1640098024.jpg""); width: 469px;"
Jeans enfants,6000,"Patte d'oie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3495990_uploaded_image1_1640295017.jpg""); width: 520px;"
Robe princesse,25000,"Patte d'oie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3495993_uploaded_image1_1640295236.jpg""); width: 520px;"
Boxer fille,8000,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3516974_uploaded_image1_1641760222.jpg""); width: 489px;"
Robe,25000,"Patte d'oie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3534698_uploaded_image1_1642807515.jpg""); width: 520px;"
Robe,25000,"Patte d'oie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3534704_uploaded_image1_1642807674.jpg""); width: 520px;"
Blouson enfant,7000,"Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3538747_uploaded_image1_1643124842.jpg""); width: 538px;"
Robe bébé crochet,10000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3546633_uploaded_image1_1643655713.jpg""); width: 470px;"
Pull bébé,6000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3546662_uploaded_image1_1643656828.jpg""); width: 470px;"
Manteau fille,10000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3546701_uploaded_image1_1643659342.jpg""); width: 470px;"
Vêtement Mardi-gras,20000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3547360_uploaded_image1_1643703487.jpg""); width: 410px;"
Vêtement enfant,12000,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3549957_uploaded_image1_1643796504.jpg""); width: 671px;"
Ensemble fillette,8500,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3549965_uploaded_image1_1643796780.jpg""); width: 671px;"
Ensemble pour bébé,18000,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3550411_uploaded_image3_1643807273.jpeg""); width: 470px;"
Vêtement enfant,9900,"Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3550501_uploaded_image1_1643809792.jpg""); width: 527px;"
Vêtements enfant  3-6 mois,12500,"Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3550527_uploaded_image1_1643810579.jpg""); width: 527px;"
Abaya,15000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3560017_uploaded_image1_1644370671.jpg""); width: 374px;"
Maillot football enfants - Sénégal,8000,"Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3566348_uploaded_image3_1644775694.jpeg""); width: 401px;"
Vêtement bébé,4500,"Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3568689_uploaded_image1_1644934911.jpg""); width: 497px;"
Ensemble tenu mardi Gras,20000,"Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3582459_uploaded_image1_1645794121.jpg""); width: 506px;"
Peignoirs enfants,12000,"Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3584341_uploaded_image1_1645920047.jpg""); width: 402px;"
Maillot enfant,8000,"Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3585164_uploaded_image1_1645997873.jpg""); width: 401px;"
Vêtement bébé,10000,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3588178_uploaded_image1_1646153368.jpg""); width: 470px;"
Vêtement bébé,10000,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3588188_uploaded_image1_1646153533.jpg""); width: 470px;"
Ensemble Veste enfant,15000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3594235_uploaded_image1_1646433088.jpg""); width: 576px;"
Pantalon Zara enfant,5000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3598377_uploaded_image1_1646692365.jpg""); width: 384px;"
Vêtements bébé,1500,"Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3599090_uploaded_image1_1646743024.jpg""); width: 384px;"
Vêtements enfants,2000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3600530_uploaded_image2_1646824909.jpeg""); width: 558px;"
Vêtement enfant,2000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3600535_uploaded_image2_1646824967.jpeg""); width: 558px;"
Vêtement enfant,1500,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3600538_uploaded_image1_1646825050.jpg""); width: 558px;"
Habits enfants,8000,"Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3601827_uploaded_image1_1646873978.jpg""); width: 585px;"
Peignoir personnalisé enfant,12000,"Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3563684_uploaded_image1_1644584292.jpg""); width: 612px;"
Ensemble enfant,10000,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3604777_uploaded_image1_1647030491.jpg""); width: 508px;"
Vêtement enfant,1000,"Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3608114_uploaded_image2_1647271341.jpeg""); width: 410px;"
Ensemble enfant,10000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3613858_uploaded_image2_1647597426.jpeg""); width: 576px;"
Maillots de football enfant,5000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3616215_uploaded_image1_1647769308.jpg""); width: 598px;"
Caleçons homme,4000,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3620389_uploaded_image3_1648043635.jpeg""); width: 388px;"
Robe enfant,5000,"Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3628406_uploaded_image1_1648592474.jpg""); width: 374px;"
Maillots sénégal enfants,10000,"Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3633429_uploaded_image1_1648859214.jpg""); width: 450px;"
Maillot Sénégal enfants,10000,"Dieuppeul-Derklé, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3637250_uploaded_image1_1649076487.jpg""); width: 571px;"
Robe enfant,6000,"HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3637675_uploaded_image3_1649089080.jpeg""); width: 393px;"
Robe enfant,6000,"HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3637687_uploaded_image3_1649089537.jpeg""); width: 393px;"
Combinaison enfant,4000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3638113_uploaded_image1_1649106100.jpg""); width: 558px;"
Boubou enfant - 3 pièces,10000,"Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3638243_uploaded_image1_1649111803.jpg""); width: 374px;"
Slips fille,5500,"Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3643614_uploaded_image2_1649354564.jpeg""); width: 489px;"
Maillots enfant,5000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3643824_uploaded_image1_1649366012.jpg""); width: 407px;"
Boubou enfant 3 pièces,15000,"Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3643960_uploaded_image1_1649372669.jpg""); width: 374px;"
Ensemble enfant,8000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3607932_uploaded_image1_1647265679.jpg""); width: 621px;"
Ensemble enfant,8000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3607921_uploaded_image1_1647265445.jpg""); width: 621px;"
Boubou fille,15000,"Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3646258_uploaded_image1_1649515617.jpg""); width: 374px;"
Maillots enfant,5000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3646687_uploaded_image1_1649538934.jpg""); width: 407px;"
Boubous enfants en bazin,10000,"Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3649632_uploaded_image1_1649723814.jpg""); width: 374px;"
Boubou fille,12000,"Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3651237_uploaded_image1_1649808047.jpg""); width: 374px;"
Robe enfant - 0 à 3ans,12000,"Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3651240_uploaded_image1_1649808230.jpg""); width: 374px;"
Robe de prière + hijab intégré,3000,"Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3654182_uploaded_image1_1649961822.jpg""); width: 495px;"
Robe enfant,5000,"Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3654413_uploaded_image1_1649975177.jpg""); width: 374px;"
Ensemble 3 pièces enfant,15000,"Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3654415_uploaded_image1_1649975242.jpg""); width: 374px;"
Robe enfant,8000,"Ouakam, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3654419_uploaded_image1_1649975338.jpg""); width: 374px;"
Robe enfant,15000,"Biscuiterie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3658083_uploaded_image1_1650227180.jpg""); width: 532px;"
Robe fille,12000,"Biscuiterie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3659452_uploaded_image1_1650315963.jpg""); width: 532px;"
Jeans enfant,5000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3622513_uploaded_image1_1648156860.jpg""); width: 621px;"
Ensemble enfant,8000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3622512_uploaded_image1_1648156796.jpg""); width: 621px;"
Habits enfant,5000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3622516_uploaded_image1_1648156919.jpg""); width: 621px;"
Ensemble enfant,4000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3622517_uploaded_image1_1648156996.jpg""); width: 621px;"
Bas collant bébé,1000,"Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3659847_uploaded_image1_1650350885.jpg""); width: 469px;"
Robes enfant,5000,"Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3659985_uploaded_image2_1650360548.jpeg""); width: 387px;"
Robe enfant,12000,"Biscuiterie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3661021_uploaded_image1_1650399677.jpg""); width: 532px;"
Ensemble Short enfant,7000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3661238_uploaded_image1_1650409347.jpg""); width: 407px;"
Robe enfant,12000,"Biscuiterie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3661262_uploaded_image1_1650410534.jpg""); width: 532px;"
Robe enfant,12000,"Biscuiterie, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3663325_uploaded_image1_1650536012.jpg""); width: 532px;"
Djellaba enfant,15000,"Grand Dakar, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3663604_uploaded_image1_1650545798.jpg""); width: 458px;"
Grenouillère bébé,40000,"HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3663943_uploaded_image1_1650558284.jpg""); width: 442px;"
Ensemble enfant,4000,"HLM, Dakar, Sénégal",
Robe enfant princesse,30000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3664445_uploaded_image2_1650586926.jpeg""); width: 576px;"
Sous-vêtement fille - 2 pièces,2000,"Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3633963_uploaded_image1_1648897720.jpg""); width: 527px;"
Robe princesse fille,5000,"Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3686470_uploaded_image1_1652012110.jpg""); width: 671px;"
Ensemble bébé coton,4000,"Rufisque, Sénégal","background-image: url(""https://images.coinafrique.com/3686501_uploaded_image1_1652014242.jpg""); width: 671px;"
Robe enfant,4000,"Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3688104_uploaded_image1_1652108689.jpg""); width: 408px;"
Ensemble enfants,7500,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3662746_uploaded_image1_1650485578.jpg""); width: 621px;"
Robes enfants,12000,"HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3704614_uploaded_image1_1653065088.jpg""); width: 445px;"
Robes enfants,12000,"HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3704629_uploaded_image1_1653065510.jpg""); width: 445px;"
Ensemble enfants,2500,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3707988_uploaded_image1_1653309121.jpg""); width: 407px;"
Pulls enfants,6000,"Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3671743_uploaded_image1_1651068678.jpg""); width: 497px;"
Vêtements enfants,15000,"Hann Bel-Air, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3672756_uploaded_image1_1651141428.jpg""); width: 497px;"
Caleçon enfant,2000,"Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3712737_uploaded_image3_1653571946.jpeg""); width: 432px;"
Pantalon enfant,6000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3673211_uploaded_image1_1651155934.jpg""); width: 621px;"
Pantalon enfant,6000,"Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/3673203_uploaded_image1_1651155807.jpg""); width: 621px;"
Vêtements bébé,6000,"Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/3729345_uploaded_image3_1654526905.jpeg""); width: 424px;"
