web_scraper_order,web_scraper_start_url,vetement_enfants,types_habits,prix,adresse,image_lien
"1766972152-1580","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/robe-princesse-4804290","Robe princesse","17 500 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4804290_uploaded_image1_1718982555.jpg""); width: 382px;"
"1766972155-1581","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/slips-pour-enfants-4811384","Slips pour enfants","7 500 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4811384_uploaded_image1_1719393861.jpg""); width: 484px;"
"1766972157-1582","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/cuissards-4881948","Cuissards","210 CFA","Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4881948_uploaded_image1_1723028512.jpg""); width: 541px;"
"1766972159-1583","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/pyjama-enfant-en-coton-4882618","Pyjama enfant en coton","2 000 CFA","Sicap Liberté, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4882618_uploaded_image1_1723046965.jpg""); width: 495px;"
"1766972162-1584","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-garcon-4885315","Ensemble pour garçon","4 500 CFA","Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4885315_uploaded_image1_1723192524.jpg""); width: 554px;"
"1766972164-1585","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-de-garcon-4885328","Vêtements de garçon","2 500 CFA","Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4885328_uploaded_image1_1723192813.jpg""); width: 554px;"
"1766972167-1586","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/robe-fille-4885783","Robe fille","22 800 CFA","Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4885783_uploaded_image1_1723209095.jpg""); width: 554px;"
"1766972169-1587","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/robe-pour-fille-4886076","Robe pour fille","4 500 CFA","Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4886076_uploaded_image1_1723220872.jpg""); width: 554px;"
"1766972172-1588","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/body-pour-bebe-de-0-24mois-4877371","Body pour bébé de 0-24mois","750 CFA","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4877371_uploaded_image1_1722813872.jpg""); width: 606px;"
"1766972174-1589","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/grenouillere-bebe-de-0-24-mois-4877415","Grenouillère bébé de 0- 24 mois","1 500 CFA","Point E, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4877415_uploaded_image1_1722816062.jpg""); width: 606px;"
"1766972177-1590","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/serviette-de-bain-pour-bebe-4861240","Serviette de bain pour bébé","4 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4861240_uploaded_image1_1721949203.jpg""); width: 484px;"
"1766972179-1591","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/peignoirs-enfants-4866825","Peignoirs enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4866825_uploaded_image1_1722295875.jpg""); width: 484px;"
"1766972182-1592","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/veste-softshell-4931208","Veste Softshell","14 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4931208_uploaded_image1_1725627705.jpg""); width: 436px;"
"1766972184-1593","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/veste-jacadi-4931211","Veste Jacadi","12 000 CFA","Almadies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4931211_uploaded_image1_1725627889.jpg""); width: 436px;"
"1766972186-1594","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/vetement-enfants-4931868","Vetement enfants","Prix sur demande","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4931868_uploaded_image1_1725656850.jpg""); width: 484px;"
"1766972189-1595","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/pantalon-enfants-4945928","Pantalon enfants","6 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4945928_uploaded_image1_1726439169.jpg""); width: 484px;"
"1766972191-1596","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/jeans-enfants-4991997","Jeans enfants","Prix sur demande","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4991997_uploaded_image1_1728856374.jpg""); width: 546px;"
"1766972195-1597","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfant-0ans-jusqua-15ans-4957241","Ensemble pour enfant 0ans jusqua 15ans","6 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4957241_uploaded_image1_1727083231.jpg""); width: 465px;"
"1766972197-1598","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/robes-de-fete-5002636","Robes de fête","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5002636_uploaded_image1_1729418520.jpg""); width: 671px;"
"1766972199-1599","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/ensemble-pour-enfant-4961210","Ensemble pour enfant","10 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4961210_uploaded_image1_1727262074.jpg""); width: 484px;"
"1766972202-1600","https://sn.coinafrique.com/categorie/vetements-enfants?page=2","https://sn.coinafrique.com/annonce/vetements-enfants/vetements-pour-enfant-4961200","Vêtements   pour enfant","10 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/4961200_uploaded_image1_1727261868.jpg""); width: 465px;"
