web_scraper_order,web_scraper_start_url,links1,types_habits,prix,adresse,image_lien
"1767055503-1266","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-short-5360719","Ensemble short","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5360719_uploaded_image1_1749061877.jpg""); width: 424px;"
"1767055505-1267","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-5360732","T-shirts","6 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5360732_uploaded_image1_1749062350.jpg""); width: 424px;"
"1767055507-1268","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/t-shirts-5360742","T-shirts","6 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5360742_uploaded_image1_1749062707.jpg""); width: 424px;"
"1767055510-1269","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/short-en-jeans-5387071","Short en jeans","6 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5387071_uploaded_image1_1750620076.jpg""); width: 424px;"
"1767055512-1270","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/polo-5387074","Polo","7 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5387074_uploaded_image1_1750620178.jpg""); width: 424px;"
"1767055515-1271","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-homme-5364547","Pantalon homme","7 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5364547_uploaded_image1_1749327860.jpg""); width: 424px;"
"1767055517-1272","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/polo-en-coton-5361125","Polo en coton","8 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5361125_uploaded_image1_1749079937.jpg""); width: 424px;"
"1767055520-1273","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-short-5387379","Ensemble short","15 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5387379_uploaded_image1_1750639839.jpg""); width: 424px;"
"1767055522-1274","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-bas-large-5387381","Pantalon bas large","7 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5387381_uploaded_image1_1750640217.jpg""); width: 424px;"
"1767055525-1275","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/jalaba-homme-5362186","Jalaba homme","10 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5362186_uploaded_image1_1749145293.jpg""); width: 424px;"
"1767055527-1276","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-lacoste-kaki-5379656","Ensemble lacoste+ kaki","14 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5379656_uploaded_image1_1750203540.jpg""); width: 424px;"
"1767055530-1277","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-5379655","Pantalon kaki","8 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5379655_uploaded_image1_1750203441.jpg""); width: 424px;"
"1767055532-1278","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/calecons-5366447","Caleçons","1 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5366447_uploaded_image1_1749473882.jpg""); width: 424px;"
"1767055535-1279","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-short-5380938","Ensemble short","9 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5380938_uploaded_image1_1750267359.jpg""); width: 424px;"
"1767055537-1280","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-bas-large-5380940","Pantalon bas large","7 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5380940_uploaded_image1_1750267409.jpg""); width: 424px;"
"1767055540-1281","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/polo-en-coton-5405576","Polo en coton","8 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5405576_uploaded_image1_1751582047.jpg""); width: 424px;"
"1767055542-1282","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/boubou-homme-traditionnel-5414801","Boubou homme traditionnel","35 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5414801_uploaded_image1_1752066925.jpg""); width: 567px;"
"1767055545-1283","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/chemise-africaine-5421027","Chemise africaine","11 000 CFA","Mbao, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5421027_uploaded_image1_1752406068.jpg""); width: 438px;"
"1767055548-1284","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/djialabe-5374429","Djialabé","15 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5374429_uploaded_image1_1749913872.jpg""); width: 465px;"
"1767055551-1285","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/djialab-homme-5374415","Djialab  Homme","10 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5374415_uploaded_image1_1749913505.jpg""); width: 484px;"
"1767055554-1286","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/djialab-homme-5374420","Djialab Homme","15 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5374420_uploaded_image1_1749913604.jpg""); width: 484px;"
"1767055557-1287","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/bonet-5374410","Bonet","Prix sur demande","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5374410_uploaded_image1_1749913289.jpg""); width: 465px;"
"1767055561-1288","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/sorts-cotton-djiene-5374538","Sorts cotton djiene","10 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5374538_uploaded_image1_1749919612.jpg""); width: 484px;"
"1767055564-1289","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/sorts-coton-djiene-5374540","Sorts coton djiene","10 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5374540_uploaded_image1_1749919718.jpg""); width: 484px;"
"1767055568-1290","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/shorts-coton-5374534","Shorts coton","8 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5374534_uploaded_image1_1749919474.jpg""); width: 484px;"
"1767055571-1291","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/tshirt-coton-5374565","Tshirt coton","8 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5374565_uploaded_image1_1749920402.jpg""); width: 484px;"
"1767055573-1292","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5421924","Ensemble homme","150 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5421924_uploaded_image1_1752455779.jpg""); width: 453px;"
"1767055576-1293","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5421925","Ensemble homme","150 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5421925_uploaded_image1_1752455865.jpg""); width: 453px;"
"1767055578-1294","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5421926","Ensemble homme","150 CFA","Parcelle Assainies, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5421926_uploaded_image1_1752455963.jpg""); width: 453px;"
"1767055581-1295","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/lacoste-homme-5422133","Lacoste homme","7 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5422133_uploaded_image1_1752479744.jpg""); width: 560px;"
"1767055588-1296","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-jean-5422157","Pantalon jean","8 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5422157_uploaded_image2_1752480645.jpeg""); width: 560px;"
"1767055591-1297","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-5422160","Pantalon Kaki","8 000 CFA","Dakar Plateau, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5422160_uploaded_image1_1752480748.jpg""); width: 560px;"
"1767055594-1298","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/sous-vetements-homme-5422821","Sous-vêtements homme","4 000 CFA","Medina, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5422821_uploaded_image1_1752506033.jpg""); width: 588px;"
"1767055597-1299","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/chemise-pour-homme-5389835","Chemise pour homme","12 500 CFA","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5389835_uploaded_image1_1750768990.jpg""); width: 484px;"
"1767055600-1300","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-homme-5435162","Ensemble homme","13 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5435162_uploaded_image1_1753183547.jpg""); width: 399px;"
"1767055602-1301","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/polo-5435168","Polo","6 500 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5435168_uploaded_image1_1753183652.jpg""); width: 399px;"
"1767055605-1302","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/polo-5435176","Polo","Prix sur demande","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5435176_uploaded_image3_1753183801.jpeg""); width: 399px;"
"1767055608-1303","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kaki-5438593","Pantalon Kaki","5 000 CFA","Keur Massar, Sénégal","background-image: url(""https://images.coinafrique.com/5438593_uploaded_image1_1753346732.jpg""); width: 504px;"
"1767055611-1304","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/pantalon-kakis-et-chemise-5438939","Pantalon kakis et chemise","15 000 CFA","Guediawaye, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5438939_uploaded_image1_1753357818.jpg""); width: 403px;"
"1767055613-1305","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/tee-shirts-5439394","Tee-shirts","15 000 CFA","Grand Dakar, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5439394_uploaded_image1_1753370451.jpg""); width: 475px;"
"1767055616-1306","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/chaussures-homme-5446085","Chaussures homme","2 500 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5446085_uploaded_image1_1753712713.jpg""); width: 432px;"
"1767055638-1307","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/ensemble-pour-homme-5402965","Ensemble  pour homme","15 000 CFA","Fass, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5402965_uploaded_image2_1751479836.jpeg""); width: 420px;"
"1767055641-1308","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/vetement-homme-5450673","Vêtement  homme","Prix sur demande","Grand Yoff, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5450673_uploaded_image1_1753925204.jpg""); width: 582px;"
"1767055645-1309","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/polo-jules-5454591","Polo Jules","7 000 CFA","HLM, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5454591_uploaded_image1_1754095820.jpg""); width: 530px;"
"1767055648-1310","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/para-pluie-5409455","Para pluie","3 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5409455_uploaded_image1_1751803857.jpg""); width: 484px;"
"1767055651-1311","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/vetements-pour-la-pluie-5409451","Vêtements pour la pluie","3 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5409451_uploaded_image1_1751803676.jpg""); width: 484px;"
"1767055654-1312","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/emsemble-pour-la-pluie-5409459","Emsemble pour la pluie","6 000 CFA","Colobane, Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5409459_uploaded_image1_1751803940.jpg""); width: 465px;"
"1767055656-1313","https://sn.coinafrique.com/categorie/vetements-homme?page=3","https://sn.coinafrique.com/annonce/vetements-homme/t-shirt-et-casquette-5460350","T-shirt Et casquette","5 000 CFA","Dakar, Sénégal","background-image: url(""https://images.coinafrique.com/5460350_uploaded_image1_1754398524.jpg""); width: 553px;"
